Type,Complexity,Granularity,Strategy,Proportion,Init_Performance,Final_Performance
Easy-to-hard,12,7,Conformity,50,0.11090087890625,0.98681640625
Easy-to-hard,12,7,Random,50,0.11090087890625,0.98876953125
Easy-to-hard,12,7,Best,50,0.1207275390625,0.9833984375
Easy-to-hard,12,7,Conformity,50,0.1207275390625,0.95166015625
Easy-to-hard,12,7,Random,50,0.1207275390625,0.55419921875
Easy-to-hard,12,7,Best,50,0.127685546875,0.98828125
Easy-to-hard,12,7,Conformity,50,0.127685546875,0.966796875
Easy-to-hard,12,7,Random,50,0.127685546875,0.82275390625
Easy-to-hard,12,7,Best,50,0.1029052734375,0.98974609375
Easy-to-hard,12,7,Conformity,50,0.1029052734375,0.95849609375
Easy-to-hard,12,7,Random,50,0.1029052734375,0.95849609375
Easy-to-hard,12,7,Best,50,0.10699462890625,0.9052734375
Easy-to-hard,12,7,Conformity,50,0.10699462890625,0.9892578125
Easy-to-hard,12,7,Random,50,0.10699462890625,0.98681640625
Easy-to-hard,12,7,Best,50,0.10650634765625,0.8671875
Easy-to-hard,12,7,Conformity,50,0.10650634765625,0.544921875
Easy-to-hard,12,7,Random,50,0.10650634765625,0.49951171875
Easy-to-hard,12,7,Best,50,0.10772705078125,0.9892578125
Easy-to-hard,12,7,Conformity,50,0.10772705078125,0.9599609375
Easy-to-hard,12,7,Random,50,0.10772705078125,0.9794921875
Easy-to-hard,12,7,Best,50,0.08502197265625,0.98828125
Easy-to-hard,12,7,Conformity,50,0.08502197265625,0.86474609375
Easy-to-hard,12,7,Random,50,0.08502197265625,0.5908203125
Easy-to-hard,12,7,Best,50,0.123291015625,0.98974609375
Easy-to-hard,12,7,Conformity,50,0.123291015625,0.87255859375
Easy-to-hard,12,7,Random,50,0.123291015625,0.95947265625
Hard-to-easy,12,7,Best,60,0.1639404296875,0.99072265625
Hard-to-easy,12,7,Conformity,60,0.1639404296875,0.99072265625
Hard-to-easy,12,7,Random,60,0.1639404296875,0.99072265625
Hard-to-easy,12,7,Best,60,0.2010498046875,0.99267578125
Hard-to-easy,12,7,Conformity,60,0.2010498046875,0.99267578125
Hard-to-easy,12,7,Random,60,0.2010498046875,0.99267578125
Hard-to-easy,12,7,Best,60,0.172119140625,0.9931640625
Hard-to-easy,12,7,Conformity,60,0.172119140625,0.9931640625
Hard-to-easy,12,7,Random,60,0.172119140625,0.9931640625
Hard-to-easy,12,7,Best,60,0.173583984375,0.994140625
Hard-to-easy,12,7,Conformity,60,0.173583984375,0.994140625
Hard-to-easy,12,7,Random,60,0.173583984375,0.994140625
Hard-to-easy,12,7,Best,60,0.1954345703125,0.990234375
Hard-to-easy,12,7,Conformity,60,0.1954345703125,0.990234375
Hard-to-easy,12,7,Random,60,0.1954345703125,0.990234375
Hard-to-easy,12,7,Best,60,0.1790771484375,0.9931640625
Hard-to-easy,12,7,Conformity,60,0.1790771484375,0.9931640625
Hard-to-easy,12,7,Random,60,0.1790771484375,0.9931640625
Hard-to-easy,12,7,Best,60,0.208251953125,0.9921875
Hard-to-easy,12,7,Conformity,60,0.208251953125,0.9921875
Hard-to-easy,12,7,Random,60,0.208251953125,0.9921875
Hard-to-easy,12,7,Best,60,0.176025390625,0.99072265625
Hard-to-easy,12,7,Conformity,60,0.176025390625,0.99072265625
Hard-to-easy,12,7,Random,60,0.176025390625,0.99072265625
Hard-to-easy,12,7,Best,60,0.1531982421875,0.99169921875
Hard-to-easy,12,7,Conformity,60,0.1531982421875,0.99169921875
Hard-to-easy,12,7,Random,60,0.1531982421875,0.99169921875
Hard-to-easy,12,7,Best,60,0.1771240234375,0.990234375
Hard-to-easy,12,7,Conformity,60,0.1771240234375,0.990234375
Hard-to-easy,12,7,Random,60,0.1771240234375,0.990234375
Easy-to-hard,12,7,Best,60,0.08990478515625,0.9609375
Easy-to-hard,12,7,Conformity,60,0.08990478515625,0.9638671875
Easy-to-hard,12,7,Random,60,0.08990478515625,0.79931640625
Easy-to-hard,12,7,Best,60,0.1358642578125,0.99072265625
Easy-to-hard,12,7,Conformity,60,0.1358642578125,0.5693359375
Easy-to-hard,12,7,Random,60,0.1358642578125,0.51171875
Easy-to-hard,12,7,Best,60,0.1458740234375,0.990234375
Easy-to-hard,12,7,Conformity,60,0.1458740234375,0.990234375
Easy-to-hard,12,7,Random,60,0.1458740234375,0.990234375
Easy-to-hard,12,7,Best,60,0.1324462890625,0.57763671875
Easy-to-hard,12,7,Conformity,60,0.1324462890625,0.453125
Easy-to-hard,12,7,Random,60,0.1324462890625,0.50537109375
Easy-to-hard,12,7,Best,60,0.153076171875,0.990234375
Easy-to-hard,12,7,Conformity,60,0.153076171875,0.974609375
Easy-to-hard,12,7,Random,60,0.153076171875,0.62548828125
Easy-to-hard,12,7,Best,60,0.08660888671875,0.97705078125
Easy-to-hard,12,7,Conformity,60,0.08660888671875,0.49755859375
Easy-to-hard,12,7,Random,60,0.08660888671875,0.69091796875
Easy-to-hard,12,7,Best,60,0.1318359375,0.990234375
Easy-to-hard,12,7,Conformity,60,0.1318359375,0.9091796875
Easy-to-hard,12,7,Random,60,0.1318359375,0.9892578125
Easy-to-hard,12,7,Best,60,0.09320068359375,0.78662109375
Easy-to-hard,12,7,Conformity,60,0.09320068359375,0.990234375
Easy-to-hard,12,7,Random,60,0.09320068359375,0.853515625
Easy-to-hard,12,7,Best,60,0.119384765625,0.990234375
Easy-to-hard,12,7,Conformity,60,0.119384765625,0.583984375
Easy-to-hard,12,7,Random,60,0.119384765625,0.9091796875
Easy-to-hard,12,7,Best,60,0.10491943359375,0.98876953125
Easy-to-hard,12,7,Conformity,60,0.10491943359375,0.98046875
Easy-to-hard,12,7,Random,60,0.10491943359375,0.98974609375
Hard-to-easy,12,7,Best,70,0.1942138671875,0.990234375
Hard-to-easy,12,7,Conformity,70,0.1942138671875,0.990234375
Hard-to-easy,12,7,Random,70,0.1942138671875,0.990234375
Hard-to-easy,12,7,Best,70,0.18115234375,0.9912109375
Hard-to-easy,12,7,Conformity,70,0.18115234375,0.9912109375
Hard-to-easy,12,7,Random,70,0.18115234375,0.9912109375
Hard-to-easy,12,7,Best,70,0.19287109375,0.99609375
Hard-to-easy,12,7,Conformity,70,0.19287109375,0.99609375
Hard-to-easy,12,7,Random,70,0.19287109375,0.99609375
Hard-to-easy,12,7,Best,70,0.1767578125,0.990234375
Hard-to-easy,12,7,Conformity,70,0.1767578125,0.990234375
Hard-to-easy,12,7,Random,70,0.1767578125,0.990234375
Hard-to-easy,12,7,Best,70,0.1695556640625,0.99072265625
Hard-to-easy,12,7,Conformity,70,0.1695556640625,0.99072265625
Hard-to-easy,12,7,Random,70,0.1695556640625,0.99072265625
Hard-to-easy,12,7,Best,70,0.1787109375,0.990234375
Hard-to-easy,12,7,Conformity,70,0.1787109375,0.990234375
Hard-to-easy,12,7,Random,70,0.1787109375,0.990234375
Hard-to-easy,12,7,Best,70,0.197998046875,0.990234375
Hard-to-easy,12,7,Conformity,70,0.197998046875,0.990234375
Hard-to-easy,12,7,Random,70,0.197998046875,0.990234375
Hard-to-easy,12,7,Best,70,0.19970703125,0.99462890625
Hard-to-easy,12,7,Conformity,70,0.19970703125,0.99462890625
Hard-to-easy,12,7,Random,70,0.19970703125,0.99462890625
Hard-to-easy,12,7,Best,70,0.18017578125,0.990234375
Hard-to-easy,12,7,Conformity,70,0.18017578125,0.990234375
Hard-to-easy,12,7,Random,70,0.18017578125,0.990234375
Hard-to-easy,12,7,Best,70,0.1710205078125,0.99072265625
Hard-to-easy,12,7,Conformity,70,0.1710205078125,0.99072265625
Hard-to-easy,12,7,Random,70,0.1710205078125,0.99072265625
Easy-to-hard,12,7,Best,70,0.114013671875,0.98388671875
Easy-to-hard,12,7,Conformity,70,0.114013671875,0.544921875
Easy-to-hard,12,7,Random,70,0.114013671875,0.5244140625
Easy-to-hard,12,7,Best,70,0.1156005859375,0.6796875
Easy-to-hard,12,7,Conformity,70,0.1156005859375,0.51708984375
Easy-to-hard,12,7,Random,70,0.1156005859375,0.5029296875
Easy-to-hard,12,7,Best,70,0.1298828125,0.50537109375
Easy-to-hard,12,7,Conformity,70,0.1298828125,0.53515625
Easy-to-hard,12,7,Random,70,0.1298828125,0.48681640625
Easy-to-hard,12,7,Best,70,0.10601806640625,0.9912109375
Easy-to-hard,12,7,Conformity,70,0.10601806640625,0.496826171875
Easy-to-hard,12,7,Random,70,0.10601806640625,0.59326171875
Easy-to-hard,12,7,Best,70,0.09320068359375,0.98974609375
Easy-to-hard,12,7,Conformity,70,0.09320068359375,0.990234375
Easy-to-hard,12,7,Random,70,0.09320068359375,0.98974609375
Easy-to-hard,12,7,Best,70,0.12841796875,0.98974609375
Easy-to-hard,12,7,Conformity,70,0.12841796875,0.9189453125
Easy-to-hard,12,7,Random,70,0.12841796875,0.990234375
Easy-to-hard,12,7,Best,70,0.09710693359375,0.9892578125
Easy-to-hard,12,7,Conformity,70,0.09710693359375,0.64892578125
Easy-to-hard,12,7,Random,70,0.09710693359375,0.56689453125
Easy-to-hard,12,7,Best,70,0.1383056640625,0.98828125
Easy-to-hard,12,7,Conformity,70,0.1383056640625,0.98974609375
Easy-to-hard,12,7,Random,70,0.1383056640625,0.98681640625
Easy-to-hard,12,7,Best,70,0.133544921875,0.98974609375
Easy-to-hard,12,7,Conformity,70,0.133544921875,0.98974609375
Easy-to-hard,12,7,Random,70,0.133544921875,0.61572265625
Easy-to-hard,12,7,Best,70,0.12030029296875,0.9873046875
Easy-to-hard,12,7,Conformity,70,0.12030029296875,0.990234375
Easy-to-hard,12,7,Random,70,0.12030029296875,0.9873046875
Hard-to-easy,12,7,Best,80,0.2215576171875,0.990234375
Hard-to-easy,12,7,Conformity,80,0.2215576171875,0.990234375
Hard-to-easy,12,7,Random,80,0.2215576171875,0.990234375
Hard-to-easy,12,7,Best,80,0.202880859375,0.9912109375
Hard-to-easy,12,7,Conformity,80,0.202880859375,0.9912109375
Hard-to-easy,12,7,Random,80,0.202880859375,0.9912109375
Hard-to-easy,12,7,Best,80,0.181640625,0.990234375
Hard-to-easy,12,7,Conformity,80,0.181640625,0.990234375
Hard-to-easy,12,7,Random,80,0.181640625,0.990234375
Hard-to-easy,12,7,Best,80,0.1673583984375,0.99169921875
Hard-to-easy,12,7,Conformity,80,0.1673583984375,0.99169921875
Hard-to-easy,12,7,Random,80,0.1673583984375,0.99169921875
Hard-to-easy,12,7,Best,80,0.2086181640625,0.9912109375
Hard-to-easy,12,7,Conformity,80,0.2086181640625,0.9912109375
Hard-to-easy,12,7,Random,80,0.2086181640625,0.9912109375
Hard-to-easy,12,7,Best,80,0.1634521484375,0.99072265625
Hard-to-easy,12,7,Conformity,80,0.1634521484375,0.99072265625
Hard-to-easy,12,7,Random,80,0.1634521484375,0.99072265625
Hard-to-easy,12,7,Best,80,0.186279296875,0.99169921875
Hard-to-easy,12,7,Conformity,80,0.186279296875,0.99169921875
Hard-to-easy,12,7,Random,80,0.186279296875,0.99169921875
Hard-to-easy,12,7,Best,80,0.193359375,0.9931640625
Hard-to-easy,12,7,Conformity,80,0.193359375,0.9931640625
Hard-to-easy,12,7,Random,80,0.193359375,0.9931640625
Hard-to-easy,12,7,Best,80,0.1402587890625,0.990234375
Hard-to-easy,12,7,Conformity,80,0.1402587890625,0.990234375
Hard-to-easy,12,7,Random,80,0.1402587890625,0.990234375
Hard-to-easy,12,7,Best,80,0.19482421875,0.9912109375
Hard-to-easy,12,7,Conformity,80,0.19482421875,0.9912109375
Hard-to-easy,12,7,Random,80,0.19482421875,0.9912109375
Easy-to-hard,12,7,Best,80,0.09832763671875,0.990234375
Easy-to-hard,12,7,Conformity,80,0.09832763671875,0.85498046875
Easy-to-hard,12,7,Random,80,0.09832763671875,0.98095703125
Easy-to-hard,12,7,Best,80,0.12127685546875,0.73779296875
Easy-to-hard,12,7,Conformity,80,0.12127685546875,0.8779296875
Easy-to-hard,12,7,Random,80,0.12127685546875,0.97216796875
Easy-to-hard,12,7,Best,80,0.1346435546875,0.990234375
Easy-to-hard,12,7,Conformity,80,0.1346435546875,0.8369140625
Easy-to-hard,12,7,Random,80,0.1346435546875,0.6376953125
Easy-to-hard,12,7,Best,80,0.1258544921875,0.98876953125
Easy-to-hard,12,7,Conformity,80,0.1258544921875,0.95068359375
Easy-to-hard,12,7,Random,80,0.1258544921875,0.95947265625
Easy-to-hard,12,7,Best,80,0.11712646484375,0.98974609375
Easy-to-hard,12,7,Conformity,80,0.11712646484375,0.990234375
Easy-to-hard,12,7,Random,80,0.11712646484375,0.53125
Easy-to-hard,12,7,Best,80,0.166015625,0.990234375
Easy-to-hard,12,7,Conformity,80,0.166015625,0.5751953125
Easy-to-hard,12,7,Random,80,0.166015625,0.54931640625
Easy-to-hard,12,7,Best,80,0.10760498046875,0.98779296875
Easy-to-hard,12,7,Conformity,80,0.10760498046875,0.53173828125
Easy-to-hard,12,7,Random,80,0.10760498046875,0.9873046875
Easy-to-hard,12,7,Best,80,0.1116943359375,0.95458984375
Easy-to-hard,12,7,Conformity,80,0.1116943359375,0.86865234375
Easy-to-hard,12,7,Random,80,0.1116943359375,0.990234375
Easy-to-hard,12,7,Best,80,0.1168212890625,0.38916015625
Easy-to-hard,12,7,Conformity,80,0.1168212890625,0.5205078125
Easy-to-hard,12,7,Random,80,0.1168212890625,0.56103515625
Easy-to-hard,12,7,Best,80,0.1572265625,0.439697265625
Easy-to-hard,12,7,Conformity,80,0.1572265625,0.54736328125
Easy-to-hard,12,7,Random,80,0.1572265625,0.58203125
Hard-to-easy,12,7,Best,90,0.19677734375,0.98828125
Hard-to-easy,12,7,Conformity,90,0.19677734375,0.98828125
Hard-to-easy,12,7,Random,90,0.19677734375,0.98828125
Hard-to-easy,12,7,Best,90,0.1646728515625,0.98779296875
Hard-to-easy,12,7,Conformity,90,0.1646728515625,0.98828125
Hard-to-easy,12,7,Random,90,0.1646728515625,0.9892578125
Hard-to-easy,12,7,Best,90,0.177490234375,0.98876953125
Hard-to-easy,12,7,Conformity,90,0.177490234375,0.98828125
Hard-to-easy,12,7,Random,90,0.177490234375,0.98779296875
Hard-to-easy,12,7,Best,90,0.1961669921875,0.98974609375
Hard-to-easy,12,7,Conformity,90,0.1961669921875,0.9892578125
Hard-to-easy,12,7,Random,90,0.1961669921875,0.98828125
Hard-to-easy,12,7,Best,90,0.15380859375,0.98876953125
Hard-to-easy,12,7,Conformity,90,0.15380859375,0.98779296875
Hard-to-easy,12,7,Random,90,0.15380859375,0.98876953125
Hard-to-easy,12,7,Best,90,0.185546875,0.99267578125
Hard-to-easy,12,7,Conformity,90,0.185546875,0.9931640625
Hard-to-easy,12,7,Random,90,0.185546875,0.9931640625
Hard-to-easy,12,7,Best,90,0.18505859375,0.99169921875
Hard-to-easy,12,7,Conformity,90,0.18505859375,0.99072265625
Hard-to-easy,12,7,Random,90,0.18505859375,0.990234375
Hard-to-easy,12,7,Best,90,0.2113037109375,0.98876953125
Hard-to-easy,12,7,Conformity,90,0.2113037109375,0.9892578125
Hard-to-easy,12,7,Random,90,0.2113037109375,0.9892578125
Hard-to-easy,12,7,Best,90,0.20849609375,0.98779296875
Hard-to-easy,12,7,Conformity,90,0.20849609375,0.98779296875
Hard-to-easy,12,7,Random,90,0.20849609375,0.9873046875
Hard-to-easy,12,7,Best,90,0.1593017578125,0.9873046875
Hard-to-easy,12,7,Conformity,90,0.1593017578125,0.98779296875
Hard-to-easy,12,7,Random,90,0.1593017578125,0.98828125
Easy-to-hard,12,7,Best,90,0.1309814453125,0.52685546875
Easy-to-hard,12,7,Conformity,90,0.1309814453125,0.497314453125
Easy-to-hard,12,7,Random,90,0.1309814453125,0.50390625
Easy-to-hard,12,7,Best,90,0.1195068359375,0.54736328125
Easy-to-hard,12,7,Conformity,90,0.1195068359375,0.537109375
Easy-to-hard,12,7,Random,90,0.1195068359375,0.54296875
Easy-to-hard,12,7,Best,90,0.10302734375,0.57421875
Easy-to-hard,12,7,Conformity,90,0.10302734375,0.47900390625
Easy-to-hard,12,7,Random,90,0.10302734375,0.49658203125
Easy-to-hard,12,7,Best,90,0.09979248046875,0.56689453125
Easy-to-hard,12,7,Conformity,90,0.09979248046875,0.583984375
Easy-to-hard,12,7,Random,90,0.09979248046875,0.64990234375
Easy-to-hard,12,7,Best,90,0.1611328125,0.5068359375
Easy-to-hard,12,7,Conformity,90,0.1611328125,0.552734375
Easy-to-hard,12,7,Random,90,0.1611328125,0.62548828125
Easy-to-hard,12,7,Best,90,0.12078857421875,0.406494140625
Easy-to-hard,12,7,Conformity,90,0.12078857421875,0.50244140625
Easy-to-hard,12,7,Random,90,0.12078857421875,0.4951171875
Easy-to-hard,12,7,Best,90,0.11529541015625,0.60205078125
Easy-to-hard,12,7,Conformity,90,0.11529541015625,0.505859375
Easy-to-hard,12,7,Random,90,0.11529541015625,0.5634765625
Easy-to-hard,12,7,Best,90,0.094482421875,0.5078125
Easy-to-hard,12,7,Conformity,90,0.094482421875,0.55517578125
Easy-to-hard,12,7,Random,90,0.094482421875,0.55859375
Easy-to-hard,12,7,Best,90,0.11962890625,0.6279296875
Easy-to-hard,12,7,Conformity,90,0.11962890625,0.525390625
Easy-to-hard,12,7,Random,90,0.11962890625,0.53515625
Easy-to-hard,12,7,Best,90,0.1102294921875,0.449462890625
Easy-to-hard,12,7,Conformity,90,0.1102294921875,0.51806640625
Easy-to-hard,12,7,Random,90,0.1102294921875,0.5234375
Hard-to-easy,12,8,Best,10,0.1552734375,0.99072265625
Hard-to-easy,12,8,Conformity,10,0.1552734375,0.99072265625
Hard-to-easy,12,8,Random,10,0.1552734375,0.99072265625
Hard-to-easy,12,8,Best,10,0.2027587890625,0.99072265625
Hard-to-easy,12,8,Conformity,10,0.2027587890625,0.99072265625
Hard-to-easy,12,8,Random,10,0.2027587890625,0.99072265625
Hard-to-easy,12,8,Best,10,0.1890869140625,0.994140625
Hard-to-easy,12,8,Conformity,10,0.1890869140625,0.994140625
Hard-to-easy,12,8,Random,10,0.1890869140625,0.994140625
Hard-to-easy,12,8,Best,10,0.1583251953125,0.9912109375
Hard-to-easy,12,8,Conformity,10,0.1583251953125,0.9912109375
Hard-to-easy,12,8,Random,10,0.1583251953125,0.9912109375
Hard-to-easy,12,8,Best,10,0.135986328125,0.99462890625
Hard-to-easy,12,8,Conformity,10,0.135986328125,0.99462890625
Hard-to-easy,12,8,Random,10,0.135986328125,0.99462890625
Hard-to-easy,12,8,Best,10,0.182861328125,0.99072265625
Hard-to-easy,12,8,Conformity,10,0.182861328125,0.99072265625
Hard-to-easy,12,8,Random,10,0.182861328125,0.99072265625
Hard-to-easy,12,8,Best,10,0.191162109375,0.99755859375
Hard-to-easy,12,8,Conformity,10,0.191162109375,0.99755859375
Hard-to-easy,12,8,Random,10,0.191162109375,0.99755859375
Hard-to-easy,12,8,Best,10,0.2100830078125,0.99072265625
Hard-to-easy,12,8,Conformity,10,0.2100830078125,0.99072265625
Hard-to-easy,12,8,Random,10,0.2100830078125,0.99072265625
Hard-to-easy,12,8,Best,10,0.190185546875,0.99853515625
Hard-to-easy,12,8,Conformity,10,0.190185546875,0.99853515625
Hard-to-easy,12,8,Random,10,0.190185546875,0.99853515625
Hard-to-easy,12,8,Best,10,0.2032470703125,0.990234375
Hard-to-easy,12,8,Conformity,10,0.2032470703125,0.990234375
Hard-to-easy,12,8,Random,10,0.2032470703125,0.990234375
Easy-to-hard,12,8,Best,10,0.1358642578125,0.990234375
Easy-to-hard,12,8,Conformity,10,0.1358642578125,0.9443359375
Easy-to-hard,12,8,Random,10,0.1358642578125,0.990234375
Easy-to-hard,12,8,Best,10,0.114990234375,0.99072265625
Easy-to-hard,12,8,Conformity,10,0.114990234375,0.99072265625
Easy-to-hard,12,8,Random,10,0.114990234375,0.99072265625
Easy-to-hard,12,8,Best,10,0.1033935546875,0.9921875
Easy-to-hard,12,8,Conformity,10,0.1033935546875,0.9921875
Easy-to-hard,12,8,Random,10,0.1033935546875,0.9912109375
Easy-to-hard,12,8,Best,10,0.1292724609375,0.99072265625
Easy-to-hard,12,8,Conformity,10,0.1292724609375,0.88720703125
Easy-to-hard,12,8,Random,10,0.1292724609375,0.88525390625
Easy-to-hard,12,8,Best,10,0.12890625,0.99853515625
Easy-to-hard,12,8,Conformity,10,0.12890625,0.99853515625
Easy-to-hard,12,8,Random,10,0.12890625,0.9931640625
Easy-to-hard,12,8,Best,10,0.12371826171875,0.990234375
Easy-to-hard,12,8,Conformity,10,0.12371826171875,0.91748046875
Easy-to-hard,12,8,Random,10,0.12371826171875,0.990234375
Easy-to-hard,12,8,Best,10,0.130615234375,0.99072265625
Easy-to-hard,12,8,Conformity,10,0.130615234375,0.990234375
Easy-to-hard,12,8,Random,10,0.130615234375,0.99072265625
Easy-to-hard,12,8,Best,10,0.1251220703125,0.98974609375
Easy-to-hard,12,8,Conformity,10,0.1251220703125,0.98974609375
Easy-to-hard,12,8,Random,10,0.1251220703125,0.8984375
Easy-to-hard,12,8,Best,10,0.10858154296875,0.95703125
Easy-to-hard,12,8,Conformity,10,0.10858154296875,0.931640625
Easy-to-hard,12,8,Random,10,0.10858154296875,0.990234375
Easy-to-hard,12,8,Best,10,0.1268310546875,0.990234375
Easy-to-hard,12,8,Conformity,10,0.1268310546875,0.60546875
Easy-to-hard,12,8,Random,10,0.1268310546875,0.841796875
Hard-to-easy,12,8,Best,20,0.1854248046875,0.99072265625
Hard-to-easy,12,8,Conformity,20,0.1854248046875,0.99072265625
Hard-to-easy,12,8,Random,20,0.1854248046875,0.99072265625
Hard-to-easy,12,8,Best,20,0.17822265625,0.990234375
Hard-to-easy,12,8,Conformity,20,0.17822265625,0.990234375
Hard-to-easy,12,8,Random,20,0.17822265625,0.990234375
Hard-to-easy,12,8,Best,20,0.1903076171875,0.990234375
Hard-to-easy,12,8,Conformity,20,0.1903076171875,0.98388671875
Hard-to-easy,12,8,Random,20,0.1903076171875,0.990234375
Hard-to-easy,12,8,Best,20,0.207763671875,0.990234375
Hard-to-easy,12,8,Conformity,20,0.207763671875,0.990234375
Hard-to-easy,12,8,Random,20,0.207763671875,0.990234375
Hard-to-easy,12,8,Best,20,0.201171875,0.9921875
Hard-to-easy,12,8,Conformity,20,0.201171875,0.9921875
Hard-to-easy,12,8,Random,20,0.201171875,0.9921875
Hard-to-easy,12,8,Best,20,0.2076416015625,0.990234375
Hard-to-easy,12,8,Conformity,20,0.2076416015625,0.990234375
Hard-to-easy,12,8,Random,20,0.2076416015625,0.990234375
Hard-to-easy,12,8,Best,20,0.2034912109375,0.99072265625
Hard-to-easy,12,8,Conformity,20,0.2034912109375,0.99072265625
Hard-to-easy,12,8,Random,20,0.2034912109375,0.99072265625
Hard-to-easy,12,8,Best,20,0.161376953125,0.9921875
Hard-to-easy,12,8,Conformity,20,0.161376953125,0.9921875
Hard-to-easy,12,8,Random,20,0.161376953125,0.9921875
Hard-to-easy,12,8,Best,20,0.2008056640625,0.99853515625
Hard-to-easy,12,8,Conformity,20,0.2008056640625,0.99853515625
Hard-to-easy,12,8,Random,20,0.2008056640625,0.99853515625
