trial,network,nodes,edges,probability,distribution,task,proportion,peak,power,srd,samples,steps,time,strategy,init_max_performance,p0,p500,s0,s500
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,5.84,Best,1.0,0.1658,0.5903,11,7
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,6.27,Conformity,1.0,0.1658,0.6488,11,7
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,6.72,Random,1.0,0.1658,0.6676,11,6
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,5.71,Best,1.0,0.1574,0.6197,11,5
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,6.03,Conformity,1.0,0.1574,0.6315,11,6
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,9.53,Random,1.0,0.1574,0.6296,11,5
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,6.11,Best,1.0,0.1205,0.6198,11,7
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,6.88,Conformity,1.0,0.1205,0.6498,11,6
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,8.54,Random,1.0,0.1205,0.7162,11,6
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,5.75,Best,1.0,0.1266,0.6091,11,6
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,5.35,Conformity,1.0,0.1266,0.6299,11,7
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,8,500,7.86,Random,1.0,0.1266,0.677,11,5
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.72,Best,1.0,0.14,0.57,11,7
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.3,Conformity,1.0,0.14,0.57,11,10
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.85,Random,1.0,0.14,0.57,11,7
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.08,Best,1.0,0.13,0.55,11,10
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.84,Conformity,1.0,0.13,0.55,11,10
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.65,Random,1.0,0.13,0.55,11,10
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.17,Best,1.0,0.09,0.53,11,11
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.9,Conformity,1.0,0.09,0.53,11,11
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.81,Random,1.0,0.09,0.53,11,11
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.47,Best,1.0,0.13,0.56,11,8
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.39,Conformity,1.0,0.13,0.56,11,9
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.6,Random,1.0,0.13,0.56,11,8
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.46,Best,1.0,0.1,0.57,11,9
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.28,Conformity,1.0,0.1,0.57,11,11
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.82,Random,1.0,0.1,0.57,11,9
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.35,Best,1.0,0.09,0.53,11,11
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.09,Conformity,1.0,0.09,0.53,11,11
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.6,Random,1.0,0.09,0.53,11,11
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.41,Best,1.0,0.08,0.55,11,9
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.5,Conformity,1.0,0.08,0.55,11,11
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.94,Random,1.0,0.08,0.55,11,9
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.53,Best,1.0,0.06,0.54,11,10
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.93,Conformity,1.0,0.06,0.06,11,11
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.44,Random,1.0,0.06,0.54,11,10
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.59,Best,1.0,0.09,0.56,11,9
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,5.27,Conformity,1.0,0.09,0.56,11,10
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,7.16,Random,1.0,0.09,0.56,11,9
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,6.51,Best,1.0,0.12,0.57,11,7
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,8.83,Conformity,1.0,0.12,0.57,11,11
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,9,500,7.68,Random,1.0,0.12,0.57,11,7
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.1,Best,1.0,0.1005,0.5697,11,7
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.69,Conformity,1.0,0.1005,0.5916,11,7
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,9.8,Random,1.0,0.1005,0.6672,11,7
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.69,Best,1.0,0.1136,0.5813,11,6
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.36,Conformity,1.0,0.1136,0.6312,11,8
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.56,Random,1.0,0.1136,0.7062,11,6
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.97,Best,1.0,0.1607,0.6288,11,8
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.21,Conformity,1.0,0.1607,0.6074,11,9
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.08,Random,1.0,0.1607,0.6872,11,7
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.83,Best,1.0,0.1657,0.6269,11,8
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.8,Conformity,1.0,0.1657,0.6467,11,8
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,8.17,Random,1.0,0.1657,0.6587,11,6
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.14,Best,1.0,0.1231,0.5996,11,7
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.99,Conformity,1.0,0.1231,0.6397,11,7
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.6,Random,1.0,0.1231,0.6387,11,6
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.8,Best,1.0,0.1573,0.6087,11,7
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.15,Conformity,1.0,0.1573,0.6382,11,8
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,8.08,Random,1.0,0.1573,0.677,11,5
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.1,Best,1.0,0.1527,0.5996,11,7
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.09,Conformity,1.0,0.1527,0.6306,11,9
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,10.89,Random,1.0,0.1527,0.6687,11,6
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.93,Best,1.0,0.1327,0.6187,11,7
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.88,Conformity,1.0,0.1327,0.2281,11,8
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,9.31,Random,1.0,0.1327,0.6481,11,7
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.5,Best,1.0,0.1653,0.6181,11,8
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.61,Conformity,1.0,0.1653,0.6293,11,8
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,7.35,Random,1.0,0.1653,0.6681,11,5
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.84,Best,1.0,0.1581,0.6002,11,7
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,5.28,Conformity,1.0,0.1581,0.6295,11,8
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,9,500,6.71,Random,1.0,0.1581,0.6395,11,5
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,9.92,Best,1.0,0.14,0.52,11,11
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.03,Conformity,1.0,0.14,0.52,11,11
1,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,8.0,Random,1.0,0.14,0.52,11,11
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.67,Best,1.0,0.13,0.57,11,7
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.08,Conformity,1.0,0.13,0.57,11,10
2,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,8.22,Random,1.0,0.13,0.57,11,7
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,8.86,Best,1.0,0.11,0.56,11,11
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,12.83,Conformity,1.0,0.11,0.56,11,11
3,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,7.2,Random,1.0,0.11,0.56,11,11
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.95,Best,1.0,0.1,0.54,11,8
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.12,Conformity,1.0,0.1,0.54,11,11
4,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,7.16,Random,1.0,0.1,0.54,11,8
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.56,Best,1.0,0.06,0.52,11,9
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.41,Conformity,1.0,0.06,0.52,11,10
5,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.63,Random,1.0,0.06,0.52,11,9
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.19,Best,1.0,0.11,0.56,11,7
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.47,Conformity,1.0,0.11,0.56,11,10
6,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,7.77,Random,1.0,0.11,0.56,11,7
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.99,Best,1.0,0.12,0.57,11,8
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.1,Conformity,1.0,0.12,0.57,11,11
7,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,7.35,Random,1.0,0.12,0.57,11,8
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,8.32,Best,1.0,0.06,0.52,11,9
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.74,Conformity,1.0,0.06,0.52,11,10
8,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.94,Random,1.0,0.06,0.52,11,9
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.66,Best,1.0,0.09,0.54,11,10
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,5.39,Conformity,1.0,0.09,0.54,11,10
9,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.87,Random,1.0,0.09,0.54,11,10
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.62,Best,1.0,0.14,0.57,11,9
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,6.36,Conformity,1.0,0.14,0.57,11,10
10,Lattice,100,500,0.1,ND,Ackley,50,1023,8,1,10,500,7.78,Random,1.0,0.14,0.57,11,9
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.33,Best,1.0,0.138,0.5803,11,7
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,8.05,Conformity,1.0,0.138,0.6208,11,7
1,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,12.86,Random,1.0,0.138,0.7061,11,6
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,9.29,Best,1.0,0.1259,0.5998,11,6
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,8.99,Conformity,1.0,0.1259,0.6285,11,7
2,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,11.29,Random,1.0,0.1259,0.6491,11,5
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.33,Best,1.0,0.1603,0.6093,11,7
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.59,Conformity,1.0,0.1603,0.6223,11,7
3,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.41,Random,1.0,0.1603,0.6766,11,5
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.18,Best,1.0,0.1023,0.5802,11,7
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.22,Conformity,1.0,0.1023,0.6195,11,9
4,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.79,Random,1.0,0.1023,0.7056,11,6
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.04,Best,1.0,0.0807,0.5711,11,8
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.2,Conformity,1.0,0.0807,0.6124,11,7
5,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.08,Random,1.0,0.0807,0.6878,11,7
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.07,Best,1.0,0.1159,0.5893,11,6
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.03,Conformity,1.0,0.1159,0.5986,11,8
6,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,8.77,Random,1.0,0.1159,0.6367,11,6
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.64,Best,1.0,0.1247,0.5815,11,8
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.86,Conformity,1.0,0.1247,0.6248,11,7
7,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,8.51,Random,1.0,0.1247,0.6804,11,5
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,9.38,Best,1.0,0.1303,0.5798,11,8
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.09,Conformity,1.0,0.1303,0.6199,11,8
8,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.26,Random,1.0,0.1303,0.6862,11,8
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.08,Best,1.0,0.1447,0.6077,11,7
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,5.89,Conformity,1.0,0.1447,0.2451,11,8
9,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,7.0,Random,1.0,0.1447,0.657,11,7
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,5.71,Best,1.0,0.1752,0.5984,11,8
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,6.93,Conformity,1.0,0.1752,0.6075,11,9
10,Lattice,100,500,0.1,ND,Rastrigin,50,1023,8,1,10,500,8.88,Random,1.0,0.1752,0.6877,11,6
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.23,Best,1.0,0.09,0.56,11,7
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.44,Conformity,1.0,0.09,0.56,11,7
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,7.1,Random,1.0,0.09,0.56,11,7
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.69,Best,1.0,0.07,0.51,11,9
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.08,Conformity,1.0,0.07,0.51,11,9
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,7.48,Random,1.0,0.07,0.51,11,9
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.38,Best,1.0,0.08,0.53,11,7
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.66,Conformity,1.0,0.08,0.53,11,7
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.79,Random,1.0,0.08,0.53,11,7
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.14,Best,1.0,0.1,0.57,11,6
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.45,Conformity,1.0,0.1,0.57,11,6
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.88,Random,1.0,0.1,0.57,11,6
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.27,Best,1.0,0.08,0.55,11,6
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.53,Conformity,1.0,0.08,0.55,11,6
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.74,Random,1.0,0.08,0.55,11,6
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.36,Best,1.0,0.13,0.53,11,7
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.48,Conformity,1.0,0.13,0.53,11,7
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.7,Random,1.0,0.13,0.53,11,7
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.34,Best,1.0,0.08,0.56,11,6
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.43,Conformity,1.0,0.08,0.56,11,6
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.84,Random,1.0,0.08,0.56,11,6
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.32,Best,1.0,0.12,0.54,11,7
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.43,Conformity,1.0,0.12,0.54,11,7
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,7.0,Random,1.0,0.12,0.54,11,7
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.41,Best,1.0,0.1,0.56,11,9
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.75,Conformity,1.0,0.1,0.56,11,9
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,6.75,Random,1.0,0.1,0.56,11,9
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.3,Best,1.0,0.09,0.55,11,6
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,5.58,Conformity,1.0,0.09,0.55,11,6
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,3,500,7.07,Random,1.0,0.09,0.55,11,6
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.1,Best,1.0,0.1603,0.6866,11,5
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.29,Conformity,1.0,0.1603,0.7056,11,5
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.48,Random,1.0,0.1603,0.7052,11,5
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.29,Best,1.0,0.1658,0.6571,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.5,Conformity,1.0,0.1658,0.6666,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,7.55,Random,1.0,0.1658,0.6761,11,6
3,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.0,Best,1.0,0.1138,0.7537,11,7
3,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.37,Conformity,1.0,0.1138,0.7537,11,7
3,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.39,Random,1.0,0.1138,0.8107,11,7
4,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.78,Best,1.0,0.1284,0.7432,11,7
4,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.14,Conformity,1.0,0.1284,0.7817,11,6
4,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.55,Random,1.0,0.1284,0.8007,11,6
5,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.3,Best,1.0,0.1771,0.7358,11,6
5,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.18,Conformity,1.0,0.1771,0.7933,11,5
5,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.46,Random,1.0,0.1771,0.8403,11,6
6,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.98,Best,1.0,0.1362,0.6856,11,6
6,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.4,Conformity,1.0,0.1362,0.7141,11,6
6,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.68,Random,1.0,0.1362,0.7141,11,5
7,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.85,Best,1.0,0.1431,0.7446,11,4
7,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.15,Conformity,1.0,0.1431,0.7636,11,4
7,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.62,Random,1.0,0.1431,0.7441,11,5
8,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.94,Best,1.0,0.1652,0.589,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.53,Conformity,1.0,0.1652,0.6465,11,6
8,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,7.17,Random,1.0,0.1652,0.637,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.83,Best,1.0,0.101,0.7352,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.17,Conformity,1.0,0.101,0.7827,11,6
9,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.45,Random,1.0,0.101,0.8298,11,7
10,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,4.86,Best,1.0,0.1192,0.7362,11,5
10,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,5.27,Conformity,1.0,0.1192,0.7743,11,5
10,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,3,500,6.48,Random,1.0,0.1192,0.8123,11,5
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.63,Best,1.0,0.16,0.57,11,9
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.12,Conformity,1.0,0.16,0.57,11,9
1,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.03,Random,1.0,0.16,0.57,11,9
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.36,Best,1.0,0.12,0.58,11,6
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.71,Conformity,1.0,0.12,0.58,11,6
2,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.16,Random,1.0,0.12,0.58,11,6
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.51,Best,1.0,0.1,0.55,11,7
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.83,Conformity,1.0,0.1,0.55,11,7
3,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.17,Random,1.0,0.1,0.55,11,7
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.48,Best,1.0,0.09,0.54,11,7
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.67,Conformity,1.0,0.09,0.54,11,7
4,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.76,Random,1.0,0.09,0.54,11,7
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.5,Best,1.0,0.11,0.55,11,7
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.82,Conformity,1.0,0.11,0.55,11,7
5,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.12,Random,1.0,0.11,0.55,11,7
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.75,Best,1.0,0.12,0.56,11,5
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.47,Conformity,1.0,0.12,0.56,11,5
6,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.57,Random,1.0,0.12,0.56,11,5
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.15,Best,1.0,0.12,0.58,11,6
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.76,Conformity,1.0,0.12,0.58,11,6
7,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.96,Random,1.0,0.12,0.58,11,6
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.68,Best,1.0,0.1,0.57,11,6
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.72,Conformity,1.0,0.1,0.57,11,6
8,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.15,Random,1.0,0.1,0.57,11,6
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.56,Best,1.0,0.16,0.59,11,7
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,5.74,Conformity,1.0,0.16,0.59,11,7
9,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,7.26,Random,1.0,0.16,0.59,11,7
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.64,Best,1.0,0.1,0.53,11,7
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.08,Conformity,1.0,0.1,0.53,11,7
10,FC,100,4950,0.1,ND,Ackley,50,16383,8,1,4,500,6.95,Random,1.0,0.1,0.53,11,7
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,5.22,Best,1.0,0.1796,0.6862,11,6
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,5.54,Conformity,1.0,0.1796,0.7242,11,6
1,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,7.14,Random,1.0,0.1796,0.7432,11,5
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,5.4,Best,1.0,0.084,0.6876,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,5.85,Conformity,1.0,0.084,0.7066,11,6
2,FC,100,4950,0.1,ND,Rastrigin,50,16383,8,1,4,500,7.06,Random,1.0,0.084,0.8207,11,6
